source,elapsed_min,total_free_mb,largest_free_mb,script_heap_mb
ALLY X run.txt,321.0700666666668,964,880,128
ALLY X run.txt,321.5039833333332,964,880,128
ALLY X run.txt,321.59364999999997,967,880,128
ALLY X run.txt,322.1128333333333,962,880,128
ALLY X run.txt,322.3719833333333,964,880,128
ALLY X run.txt,322.459,966,880,128
ALLY X run.txt,322.54654999999997,963,880,128
ALLY X run.txt,322.7183333333333,959,880,128
ALLY X run.txt,322.89179999999993,960,880,128
ALLY X run.txt,322.9787833333334,961,880,128
ALLY X run.txt,323.06653333333344,962,880,128
ALLY X run.txt,323.2394500000001,962,880,128
ALLY X run.txt,323.32703333333325,964,880,128
ALLY X run.txt,323.41350000000006,963,880,128
ALLY X run.txt,323.50039999999996,964,880,128
ALLY X run.txt,323.5874333333334,966,880,128
ALLY X run.txt,323.75995,964,880,128
ALLY X run.txt,323.84770000000003,963,880,128
ALLY X run.txt,324.1073999999999,963,880,128
ALLY X run.txt,324.1968499999999,961,880,128
ALLY X run.txt,324.28390000000013,964,880,128
ALLY X run.txt,324.37145000000004,965,880,128
ALLY X run.txt,324.458,967,880,128
ALLY X run.txt,324.5449666666666,968,880,128
ALLY X run.txt,324.6326499999999,964,880,128
ALLY X run.txt,324.8051333333333,963,880,128
ALLY X run.txt,324.8947500000001,962,880,128
ALLY X run.txt,324.9816666666667,966,880,128
ALLY X run.txt,325.5316999999999,955,880,128
ALLY X run.txt,325.6198999999999,959,880,128
ALLY X run.txt,325.7083,960,880,128
ALLY X run.txt,325.88626666666664,961,880,128
ALLY X run.txt,325.9754,963,880,128
ALLY X run.txt,326.1519833333333,965,880,128
ALLY X run.txt,326.3289333333333,924,848,128
ALLY X run.txt,326.50663333333347,923,848,128
ALLY X run.txt,326.59418333333343,920,848,128
ALLY X run.txt,326.68213333333347,925,848,128
ALLY X run.txt,326.948,924,848,128
ALLY X run.txt,327.1227833333334,920,848,128
ALLY X run.txt,327.20998333333324,921,848,128
ALLY X run.txt,327.4750833333333,922,848,128
ALLY X run.txt,327.6499833333334,921,848,128
ALLY X run.txt,328.08445000000006,921,848,128
ALLY X run.txt,328.1724333333333,923,848,128
ALLY X run.txt,328.3465666666667,924,848,128
ALLY X run.txt,328.43460000000016,925,848,128
ALLY X run.txt,328.52143333333333,927,848,128
ALLY X run.txt,328.60833333333346,926,848,128
ALLY X run.txt,328.6967000000001,927,848,128
ALLY X run.txt,328.78351666666674,925,848,128
ALLY X run.txt,328.9576166666667,924,848,128
ALLY X run.txt,329.13044999999994,922,848,128
ALLY X run.txt,329.21844999999996,918,848,128
ALLY X run.txt,329.39216666666675,922,848,128
ALLY X run.txt,329.56698333333344,923,848,128
ALLY X run.txt,329.8282666666667,922,848,128
ALLY X run.txt,329.9189666666667,921,848,128
ALLY X run.txt,330.2672,922,848,128
ALLY X run.txt,330.44045000000006,920,848,128
ALLY X run.txt,330.6151666666666,918,848,128
ALLY X run.txt,330.7024333333333,918,848,128
ALLY X run.txt,330.8767000000001,919,848,128
ALLY X run.txt,330.96350000000007,922,848,128
ALLY X run.txt,331.39770000000004,920,848,128
ALLY X run.txt,331.57469999999995,919,848,128
ALLY X run.txt,331.6603500000001,917,848,128
ALLY X run.txt,331.83201666666656,912,848,128
ALLY X run.txt,331.9185000000001,909,832,128
ALLY X run.txt,332.1804999999999,906,832,128
ALLY X run.txt,332.2685666666666,905,832,128
ALLY X run.txt,332.35493333333324,909,832,128
ALLY X run.txt,332.44070000000005,909,832,128
ALLY X run.txt,332.5293666666666,902,832,128
ALLY X run.txt,332.61711666666656,915,832,128
Untooled baseline.txt,0.0,3899,2044,0
Untooled baseline.txt,0.03354999999998351,3678,2044,0
Untooled baseline.txt,0.06709999999996702,3345,2044,0
Untooled baseline.txt,0.10073333333324021,2729,2044,0
Untooled baseline.txt,0.1344333333333149,2676,2044,0
Untooled baseline.txt,0.1679333333332276,2710,2044,0
Untooled baseline.txt,0.20143333333326155,2711,2044,0
Untooled baseline.txt,0.23494999999990493,2653,2044,0
Untooled baseline.txt,0.268483333333279,2628,2044,0
Untooled baseline.txt,0.3019999999999224,2616,2044,0
Untooled baseline.txt,0.3355333333332965,2597,2044,0
Untooled baseline.txt,0.36906666666667054,2589,2044,0
Untooled baseline.txt,0.40256666666658325,2580,2044,0
Untooled baseline.txt,0.4360999999999573,2580,2044,0
Untooled baseline.txt,0.4696333333333314,2570,2044,0
Untooled baseline.txt,0.5031499999999748,2571,2044,0
Untooled baseline.txt,0.5366666666666181,2563,2044,0
Untooled baseline.txt,0.5702166666666016,2529,2044,0
Untooled baseline.txt,0.6037166666666356,2529,2044,0
Untooled baseline.txt,0.6372166666666695,2529,2044,0
Untooled baseline.txt,0.6707666666666531,2529,2044,0
Untooled baseline.txt,0.7042833333332965,2529,2044,0
Untooled baseline.txt,0.7378333333332799,2529,2044,0
Untooled baseline.txt,0.7713333333333139,2529,2044,0
Untooled baseline.txt,0.8048833333332974,2529,2044,0
Untooled baseline.txt,0.838433333333281,2529,2044,0
Untooled baseline.txt,0.8719499999999243,2529,2044,0
Untooled baseline.txt,0.9055166666666385,2493,2044,0
Untooled baseline.txt,0.9390499999998914,2506,2044,0
Untooled baseline.txt,0.9726166666666055,2492,2044,0
Untooled baseline.txt,1.0061666666665892,2461,2044,0
Untooled baseline.txt,1.0397333333333032,2415,2044,0
Untooled baseline.txt,1.0732833333332867,2398,2044,0
Untooled baseline.txt,1.106850000000001,2380,2044,0
Untooled baseline.txt,1.1404166666665938,2363,2044,0
Untooled baseline.txt,1.1739666666665773,2338,2044,0
Untooled baseline.txt,1.207549999999901,2330,2044,0
Untooled baseline.txt,1.2411166666666154,2304,2044,0
Untooled baseline.txt,1.2746999999999389,2224,2044,0
Untooled baseline.txt,1.3082833333332624,2128,1996,0
Untooled baseline.txt,1.3418666666665862,2047,1916,0
Untooled baseline.txt,1.37548333333325,1914,1788,0
Untooled baseline.txt,1.4090833333333042,1790,1677,0
Untooled baseline.txt,1.4427166666665774,1719,1614,0
Untooled baseline.txt,1.4763666666665813,1720,1614,0
Untooled baseline.txt,1.5099999999999758,1720,1614,0
Untooled baseline.txt,1.5436499999999795,1712,1614,0
Untooled baseline.txt,1.5772833333332528,1703,1614,0
Untooled baseline.txt,1.6109499999999874,1694,1614,0
Untooled baseline.txt,1.6445666666666512,1685,1606,0
Untooled baseline.txt,1.6782333333332644,1685,1606,0
Untooled baseline.txt,1.7118833333332684,1675,1598,0
Untooled baseline.txt,1.745499999999932,1676,1598,0
Untooled baseline.txt,1.7791666666666666,1675,1598,0
Untooled baseline.txt,1.8127999999999398,1666,1590,0
Untooled baseline.txt,1.8464333333333343,1665,1590,0
Untooled baseline.txt,1.8800833333333382,1664,1590,0
Untooled baseline.txt,1.9137166666666114,1663,1590,0
Untooled baseline.txt,1.947350000000006,1661,1590,0
Untooled baseline.txt,1.9810166666666191,1636,1566,0
Untooled baseline.txt,2.014666666666623,1630,1566,0
Untooled baseline.txt,2.048316666666627,1614,1562,0
Untooled baseline.txt,2.0819833333332403,1601,1554,0
Untooled baseline.txt,2.115633333333244,1599,1554,0
Untooled baseline.txt,2.1492999999999784,1591,1552,0
Untooled baseline.txt,2.182933333333252,1563,1519,0
Untooled baseline.txt,2.216616666666596,1562,1517,0
Untooled baseline.txt,2.25024999999999,1546,1501,0
Untooled baseline.txt,2.2838833333332635,1546,1501,0
Untooled baseline.txt,2.317549999999998,1546,1501,0
Untooled baseline.txt,2.3512000000000017,1547,1501,0
Untooled baseline.txt,2.384883333333225,1547,1501,0
Untooled baseline.txt,2.4185499999999593,1547,1501,0
Untooled baseline.txt,2.452199999999963,1547,1501,0
Untooled baseline.txt,2.485849999999967,1547,1501,0
Untooled baseline.txt,2.519499999999971,1547,1501,0
Untooled baseline.txt,2.553166666666584,1547,1501,0
Untooled baseline.txt,2.5867999999999784,1547,1501,0
Untooled baseline.txt,2.620483333333323,1547,1501,0
Untooled baseline.txt,2.6540999999999864,1539,1493,0
Untooled baseline.txt,2.6877666666665996,1538,1493,0
Untooled baseline.txt,2.7214333333333345,1538,1493,0
Untooled baseline.txt,2.7550999999999477,1538,1493,0
Untooled baseline.txt,2.788766666666561,1496,1454,0
Untooled baseline.txt,2.8224333333332954,1462,1413,0
Untooled baseline.txt,2.8560999999999086,1460,1413,0
Untooled baseline.txt,2.8897666666666435,1459,1413,0
Untooled baseline.txt,2.9234499999999874,1459,1413,0
Untooled baseline.txt,2.9571333333333314,1459,1413,0
Untooled baseline.txt,2.9907999999999446,1459,1413,0
Untooled baseline.txt,3.0245166666666288,1459,1413,0
Untooled baseline.txt,3.0581999999999727,1459,1413,0
Untooled baseline.txt,3.0918833333333167,1459,1413,0
Untooled baseline.txt,3.1255499999999303,1459,1413,0
Untooled baseline.txt,3.1592333333332743,1459,1413,0
Untooled baseline.txt,3.1929333333332277,1459,1413,0
Untooled baseline.txt,3.226599999999962,1459,1413,0
Untooled baseline.txt,3.2602666666665754,1459,1413,0
Untooled baseline.txt,3.29396666666665,1459,1413,0
Untooled baseline.txt,3.327649999999994,1451,1413,0
Untooled baseline.txt,3.361366666666557,1451,1413,0
Untooled baseline.txt,3.395033333333292,1451,1413,0
Untooled baseline.txt,3.4287166666666358,1451,1413,0
Untooled baseline.txt,3.462416666666589,1451,1413,0
Untooled baseline.txt,3.4961333333332734,1451,1413,0
Untooled baseline.txt,3.5298166666666173,1451,1413,0
Untooled baseline.txt,3.5634833333332305,1229,1190,0
Untooled baseline.txt,3.5972166666666454,1187,1146,0
Untooled baseline.txt,3.6308833333332586,1187,1146,0
Untooled baseline.txt,3.6645666666666026,1187,1146,0
Untooled baseline.txt,3.6982666666666772,1187,1146,0
Untooled baseline.txt,3.7319499999999,1187,1146,0
Untooled baseline.txt,3.765633333333244,1187,1146,0
Untooled baseline.txt,3.7993333333333186,1187,1146,0
Untooled baseline.txt,3.833033333333272,1187,1146,0
Untooled baseline.txt,3.8667333333332254,1213,1132,0
Untooled baseline.txt,3.90041666666657,1210,1132,0
Untooled baseline.txt,3.9340833333333043,1210,1132,0
Untooled baseline.txt,3.9677499999999175,1210,1132,0
Untooled baseline.txt,4.001433333333262,1210,1132,0
Untooled baseline.txt,4.035116666666606,1210,1132,0
Untooled baseline.txt,4.06878333333334,1210,1132,0
Untooled baseline.txt,4.102466666666563,1208,1132,0
Untooled baseline.txt,4.136133333333297,1208,1132,0
Untooled baseline.txt,4.169816666666642,1208,1132,0
Untooled baseline.txt,4.203499999999986,1208,1132,0
Untooled baseline.txt,4.23718333333333,1208,1132,0
Untooled baseline.txt,4.270866666666674,1208,1132,0
Untooled baseline.txt,4.304566666666627,1208,1132,0
Untooled baseline.txt,4.33823333333324,1208,1132,0
Untooled baseline.txt,4.371916666666584,1208,1132,0
Untooled baseline.txt,4.405599999999928,1208,1132,0
Untooled baseline.txt,4.439266666666663,1209,1132,0
Untooled baseline.txt,4.472950000000007,1209,1132,0
Untooled baseline.txt,4.506633333333229,1206,1132,0
Untooled baseline.txt,4.5403333333333045,1207,1132,0
Untooled baseline.txt,4.573999999999917,1183,1089,0
Untooled baseline.txt,4.607699999999992,1183,1089,0
Untooled baseline.txt,4.641366666666605,1182,1089,0
Untooled baseline.txt,4.675066666666559,1181,1089,0
Untooled baseline.txt,4.708766666666634,1181,1089,0
Untooled baseline.txt,4.742449999999978,1181,1089,0
Untooled baseline.txt,4.776149999999931,1181,1089,0
Untooled baseline.txt,4.809799999999935,1181,1089,0
Untooled baseline.txt,4.843483333333279,1176,1089,0
Untooled baseline.txt,4.877183333333233,1174,1089,0
Untooled baseline.txt,4.910883333333307,1174,1089,0
Untooled baseline.txt,4.944616666666601,1174,1089,0
Untooled baseline.txt,4.978349999999894,1174,1089,0
Untooled baseline.txt,5.012016666666629,1174,1089,0
Untooled baseline.txt,5.095716666666582,1173,1089,0
Untooled baseline.txt,5.1794499999999974,1173,1089,0
Untooled baseline.txt,5.263133333333341,1174,1089,0
Untooled baseline.txt,5.346799999999955,1171,1089,0
Untooled baseline.txt,5.430499999999908,1171,1089,0
Untooled baseline.txt,5.514199999999983,1172,1089,0
Untooled baseline.txt,5.597883333333327,1165,1089,0
Untooled baseline.txt,5.68158333333328,1174,1089,0
Untooled baseline.txt,5.765283333333233,1174,1089,0
Untooled baseline.txt,5.848999999999918,1172,1089,0
Untooled baseline.txt,5.932683333333261,1167,1089,0
Untooled baseline.txt,6.016566666666646,1173,1089,0
Untooled baseline.txt,6.10024999999999,1173,1089,0
Untooled baseline.txt,6.183933333333334,1174,1089,0
Untooled baseline.txt,6.267633333333288,1174,1089,0
Untooled baseline.txt,6.351299999999901,1179,1089,0
Untooled baseline.txt,6.434999999999976,1166,1089,0
Untooled baseline.txt,6.518699999999929,1147,1089,0
Untooled baseline.txt,6.6023833333332735,1137,1081,0
Untooled baseline.txt,6.686116666666567,1147,1089,0
Untooled baseline.txt,6.76979999999991,1138,1080,0
Untooled baseline.txt,6.853499999999985,1145,1080,0
Untooled baseline.txt,6.93721666666667,1145,1080,0
Untooled baseline.txt,7.020933333333232,1143,1080,0
Untooled baseline.txt,7.104633333333307,1142,1080,0
Untooled baseline.txt,7.188349999999991,1143,1080,0
Untooled baseline.txt,7.272066666666675,1127,1064,0
Untooled baseline.txt,7.355749999999898,1127,1064,0
Untooled baseline.txt,7.439449999999973,1127,1064,0
Untooled baseline.txt,7.523166666666657,1128,1064,0
Untooled baseline.txt,7.606883333333341,1128,1064,0
Untooled baseline.txt,7.690599999999904,1120,1064,0
Untooled baseline.txt,7.774299999999979,1126,1064,0
Untooled baseline.txt,7.857983333333323,1126,1064,0
Untooled baseline.txt,7.941700000000007,1121,1064,0
Untooled baseline.txt,8.02539999999996,1126,1064,0
Untooled baseline.txt,8.109083333333304,1126,1064,0
Untooled baseline.txt,8.192783333333258,1126,1064,0
Untooled baseline.txt,8.276466666666602,1126,1064,0
Untooled baseline.txt,8.360183333333286,1126,1064,0
Untooled baseline.txt,8.44388333333324,1132,1064,0
Untooled baseline.txt,8.527583333333315,1126,1064,0
Untooled baseline.txt,8.611299999999998,1132,1064,0
Untooled baseline.txt,8.695016666666561,1132,1064,0
Untooled baseline.txt,8.778716666666636,1130,1064,0
Untooled baseline.txt,8.86243333333332,1123,1064,0
Untooled baseline.txt,8.946150000000005,1121,1064,0
Untooled baseline.txt,9.029849999999957,1120,1064,0
Untooled baseline.txt,9.1135333333333,1123,1064,0
Untooled baseline.txt,9.197266666666595,1124,1064,0
Untooled baseline.txt,9.28096666666667,1125,1064,0
Untooled baseline.txt,9.364683333333232,1125,1064,0
Untooled baseline.txt,9.448366666666576,1125,1064,0
Untooled baseline.txt,9.53208333333326,1125,1064,0
Untooled baseline.txt,9.615783333333335,1124,1064,0
Untooled baseline.txt,9.699483333333289,1124,1064,0
Untooled baseline.txt,9.783183333333243,1123,1064,0
Untooled baseline.txt,9.866916666666658,1130,1064,0
Untooled baseline.txt,9.950600000000001,1129,1064,0
Untooled baseline.txt,10.034316666666564,1128,1064,0
Untooled baseline.txt,10.117999999999908,1130,1064,0
Untooled baseline.txt,10.201699999999983,1123,1064,0
Untooled baseline.txt,10.285383333333327,1123,1064,0
Untooled baseline.txt,10.36911666666662,1118,1047,0
Untooled baseline.txt,10.452799999999964,1117,1047,0
Untooled baseline.txt,10.536516666666648,1104,1047,0
Untooled baseline.txt,10.620233333333333,1116,1064,0
Untooled baseline.txt,10.703916666666677,1117,1055,0
Untooled baseline.txt,10.78761666666663,1100,1053,0
Untooled baseline.txt,10.871333333333315,1114,1058,0
Untooled baseline.txt,10.955033333333267,1109,1036,0
Untooled baseline.txt,11.038766666666561,1122,1058,0
Untooled baseline.txt,11.122533333333315,1118,1050,0
Untooled baseline.txt,11.20625,1084,1004,0
Untooled baseline.txt,11.289949999999953,1083,1004,0
Untooled baseline.txt,11.373666666666638,1082,1004,0
Untooled baseline.txt,11.45739999999993,1080,1004,0
Untooled baseline.txt,11.541100000000005,1081,1004,0
Untooled baseline.txt,11.62479999999996,1076,1004,0
Untooled baseline.txt,11.708499999999912,1097,1004,0
Untooled baseline.txt,11.792216666666597,1098,1004,0
Untooled baseline.txt,11.875949999999891,1093,1004,0
Untooled baseline.txt,11.959666666666575,1077,1004,0
Untooled baseline.txt,12.043383333333258,1077,1004,0
Untooled baseline.txt,12.127049999999993,1073,1004,0
Untooled baseline.txt,12.210783333333287,1082,1004,0
Untooled baseline.txt,12.294499999999971,1076,1004,0
Untooled baseline.txt,12.378233333333265,1108,1004,0
Untooled baseline.txt,12.461949999999948,1115,1004,0
Untooled baseline.txt,12.545666666666632,1115,1004,0
Untooled baseline.txt,12.629399999999926,1115,1004,0
Untooled baseline.txt,12.713116666666611,1108,1004,0
Untooled baseline.txt,12.796816666666563,1108,1004,0
Untooled baseline.txt,12.880516666666638,1108,1004,0
Untooled baseline.txt,12.964216666666593,1107,1004,0
Untooled baseline.txt,13.047916666666667,1107,1004,0
Untooled baseline.txt,13.13164999999996,1107,1004,0
Untooled baseline.txt,13.215366666666645,1106,1004,0
Untooled baseline.txt,13.299083333333328,1105,1004,0
Untooled baseline.txt,13.382799999999891,1107,1004,0
Untooled baseline.txt,13.466516666666575,1111,1004,0
Untooled baseline.txt,13.55019999999992,1110,1004,0
Untooled baseline.txt,13.633916666666604,1117,1004,0
Untooled baseline.txt,13.717616666666556,1117,1004,0
Untooled baseline.txt,13.801333333333242,1117,1004,0
Untooled baseline.txt,13.885049999999925,1115,1004,0
Untooled baseline.txt,13.96878333333334,1113,1004,0
Untooled baseline.txt,14.052449999999954,1128,1004,0
Untooled baseline.txt,14.136183333333246,1127,1004,0
Untooled baseline.txt,14.219916666666661,1030,970,0
Untooled baseline.txt,14.303649999999955,1029,967,0
Untooled baseline.txt,14.38736666666664,1033,959,0
Untooled baseline.txt,14.471083333333324,998,919,0
Untooled baseline.txt,14.554816666666618,971,897,0
Untooled baseline.txt,14.638549999999912,973,897,0
Untooled baseline.txt,14.722283333333326,946,881,0
Untooled baseline.txt,14.80600000000001,960,881,0
Untooled baseline.txt,14.889716666666573,945,873,0
Untooled baseline.txt,14.973466666666598,904,838,0
Untooled baseline.txt,15.057183333333281,910,838,0
Untooled baseline.txt,15.140949999999915,905,830,0
Untooled baseline.txt,15.224699999999938,906,835,0
Untooled baseline.txt,15.308416666666623,911,835,0
Untooled baseline.txt,15.392149999999917,905,835,0
Untooled baseline.txt,15.47584999999999,886,821,0
Untooled baseline.txt,15.559583333333284,897,821,0
Untooled baseline.txt,15.643316666666578,898,821,0
Untooled baseline.txt,15.727033333333262,904,830,0
Untooled baseline.txt,15.810766666666677,892,824,0
Untooled baseline.txt,15.894516666666581,904,830,0
Untooled baseline.txt,15.978266666666604,904,830,0
Untooled baseline.txt,16.061983333333288,897,830,0
Untooled baseline.txt,16.145699999999973,891,824,0
Untooled baseline.txt,16.229466666666607,895,830,0
Untooled baseline.txt,16.3131999999999,895,827,0
Untooled baseline.txt,16.396949999999926,895,821,0
Untooled baseline.txt,16.480666666666608,900,830,0
Untooled baseline.txt,16.564416666666634,889,827,0
Untooled baseline.txt,16.648149999999927,899,830,0
Untooled baseline.txt,16.73188333333334,905,824,0
Untooled baseline.txt,16.815599999999904,903,830,0
Untooled baseline.txt,16.899349999999927,912,830,0
Untooled baseline.txt,16.98303333333327,907,830,0
Untooled baseline.txt,17.066766666666567,906,830,0
Untooled baseline.txt,17.15048333333325,911,830,0
